"BehaviorSpace results (NetLogo 7.0.4),""Table version 2.0"""
Virus.nlogox
experimento_evolutivo
05/26/2026 18:57:23:470 -0500
"min-pxcor,""max-pxcor"",""min-pycor"",""max-pycor"""
"39,""40"",""460"",""42"""
"43,""50"",""160"",""96"""
"44,""50"",""35"",""22"""
"42,""50"",""204"",""20"""
"41,""50"",""298"",""57"""
"44,""50"",""36"",""26"""
"39,""40"",""461"",""42"""
"43,""50"",""161"",""96"""
"44,""50"",""37"",""25"""
"42,""50"",""205"",""21"""
"41,""50"",""299"",""54"""
"44,""50"",""38"",""25"""
"39,""40"",""462"",""40"""
"43,""50"",""162"",""95"""
"44,""50"",""39"",""25"""
"42,""50"",""206"",""22"""
"41,""50"",""300"",""51"""
"39,""40"",""463"",""38"""
"44,""50"",""40"",""24"""
"43,""50"",""163"",""93"""
"44,""50"",""41"",""24"""
"42,""50"",""207"",""21"""
"41,""50"",""301"",""51"""
"39,""40"",""464"",""40"""
"44,""50"",""42"",""23"""
"43,""50"",""164"",""90"""
"42,""50"",""208"",""21"""
"44,""50"",""43"",""24"""
"39,""40"",""465"",""42"""
"41,""50"",""302"",""49"""
"44,""50"",""44"",""23"""
"42,""50"",""209"",""23"""
"43,""50"",""165"",""88"""
"44,""50"",""45"",""24"""
"41,""50"",""303"",""50"""
"39,""40"",""466"",""42"""
"42,""50"",""210"",""22"""
"44,""50"",""46"",""22"""
"38,""40"",""22"",""17"""
"43,""50"",""166"",""87"""
"44,""50"",""47"",""22"""
"41,""50"",""304"",""46"""
"44,""50"",""48"",""21"""
"42,""50"",""211"",""21"""
"43,""50"",""167"",""89"""
"39,""40"",""467"",""42"""
"44,""50"",""49"",""19"""
"43,""50"",""168"",""88"""
"42,""50"",""212"",""22"""
"41,""50"",""305"",""46"""
"39,""40"",""468"",""43"""
"43,""50"",""169"",""88"""
"41,""50"",""306"",""42"""
"42,""50"",""213"",""22"""
"42,""50"",""214"",""21"""
"43,""50"",""170"",""82"""
"41,""50"",""307"",""43"""
"44,""50"",""50"",""20"""
"39,""40"",""469"",""46"""
"42,""50"",""215"",""23"""
"43,""50"",""171"",""82"""
"41,""50"",""308"",""47"""
"44,""50"",""51"",""20"""
"39,""40"",""470"",""48"""
"42,""50"",""216"",""23"""
"41,""50"",""309"",""45"""
"43,""50"",""172"",""78"""
"44,""50"",""52"",""18"""
"44,""50"",""53"",""17"""
"42,""50"",""217"",""27"""
"39,""40"",""471"",""49"""
"41,""50"",""310"",""45"""
"43,""50"",""173"",""77"""
"44,""50"",""54"",""16"""
"39,""40"",""472"",""50"""
"42,""50"",""218"",""27"""
"43,""50"",""174"",""79"""
"44,""50"",""55"",""17"""
"41,""50"",""311"",""44"""
"44,""50"",""56"",""15"""
"39,""40"",""473"",""48"""
"42,""50"",""219"",""26"""
"43,""50"",""175"",""74"""
"41,""50"",""312"",""42"""
"44,""50"",""57"",""13"""
"39,""40"",""474"",""46"""
"42,""50"",""220"",""28"""
"43,""50"",""176"",""69"""
"44,""50"",""58"",""15"""
"41,""50"",""313"",""42"""
"42,""50"",""221"",""30"""
"44,""50"",""59"",""15"""
"39,""40"",""475"",""47"""
"43,""50"",""177"",""67"""
"41,""50"",""314"",""42"""
"44,""50"",""60"",""16"""
"42,""50"",""222"",""33"""
"39,""40"",""476"",""49"""
"44,""50"",""61"",""17"""
"43,""50"",""178"",""63"""
"41,""50"",""315"",""42"""
"44,""50"",""62"",""16"""
"42,""50"",""223"",""37"""
"39,""40"",""477"",""50"""
"44,""50"",""63"",""16"""
"41,""50"",""316"",""42"""
"43,""50"",""179"",""60"""
"42,""50"",""224"",""34"""
"39,""40"",""478"",""51"""
"44,""50"",""64"",""15"""
"41,""50"",""317"",""42"""
"42,""50"",""225"",""35"""
"44,""50"",""65"",""15"""
"43,""50"",""180"",""59"""
"39,""40"",""479"",""51"""
"41,""50"",""318"",""40"""
"44,""50"",""66"",""15"""
"43,""50"",""181"",""61"""
"44,""50"",""67"",""16"""
"39,""40"",""480"",""53"""
"42,""50"",""226"",""37"""
"41,""50"",""319"",""40"""
"43,""50"",""182"",""60"""
"44,""50"",""68"",""18"""
"44,""50"",""69"",""15"""
"41,""50"",""320"",""39"""
"43,""50"",""183"",""61"""
"42,""50"",""227"",""37"""
"44,""50"",""70"",""15"""
"39,""40"",""481"",""52"""
"42,""50"",""228"",""38"""
"41,""50"",""321"",""39"""
"43,""50"",""184"",""60"""
"44,""50"",""71"",""16"""
"41,""50"",""322"",""41"""
"42,""50"",""229"",""42"""
"39,""40"",""482"",""56"""
"43,""50"",""185"",""59"""
"44,""50"",""72"",""15"""
"42,""50"",""230"",""43"""
"43,""50"",""186"",""55"""
"41,""50"",""323"",""43"""
"39,""40"",""483"",""59"""
"44,""50"",""73"",""16"""
"43,""50"",""187"",""56"""
"42,""50"",""231"",""46"""
"39,""40"",""484"",""58"""
"44,""50"",""74"",""15"""
"41,""50"",""324"",""43"""
"43,""50"",""188"",""51"""
"44,""50"",""75"",""15"""
"42,""50"",""232"",""53"""
"39,""40"",""485"",""60"""
"41,""50"",""325"",""43"""
"44,""50"",""76"",""17"""
"42,""50"",""233"",""52"""
"43,""50"",""189"",""47"""
"41,""50"",""326"",""42"""
"39,""40"",""486"",""62"""
"42,""50"",""234"",""55"""
"39,""40"",""487"",""63"""
"43,""50"",""190"",""46"""
"38,""40"",""23"",""19"""
"44,""50"",""77"",""18"""
"39,""40"",""488"",""62"""
"41,""50"",""327"",""41"""
"43,""50"",""191"",""45"""
"42,""50"",""235"",""60"""
"41,""50"",""328"",""35"""
"43,""50"",""192"",""44"""
"44,""50"",""78"",""20"""
"39,""40"",""489"",""60"""
"42,""50"",""236"",""61"""
"41,""50"",""329"",""39"""
"39,""40"",""490"",""58"""
"43,""50"",""193"",""45"""
"41,""50"",""330"",""40"""
"42,""50"",""237"",""62"""
"43,""50"",""194"",""44"""
"41,""50"",""331"",""38"""
"39,""40"",""491"",""56"""
"42,""50"",""238"",""65"""
"43,""50"",""195"",""42"""
"41,""50"",""332"",""40"""
"42,""50"",""239"",""70"""
"39,""40"",""492"",""53"""
"44,""50"",""79"",""18"""
"43,""50"",""196"",""41"""
"39,""40"",""493"",""52"""
"42,""50"",""240"",""73"""
"44,""50"",""80"",""22"""
"41,""50"",""333"",""39"""
"43,""50"",""197"",""44"""
"44,""50"",""81"",""20"""
"42,""50"",""241"",""78"""
"41,""50"",""334"",""39"""
"39,""40"",""494"",""54"""
"43,""50"",""198"",""43"""
"44,""50"",""82"",""21"""
"41,""50"",""335"",""44"""
"42,""50"",""242"",""84"""
"39,""40"",""495"",""54"""
"44,""50"",""83"",""23"""
"43,""50"",""199"",""42"""
"41,""50"",""336"",""43"""
"42,""50"",""243"",""84"""
"44,""50"",""84"",""24"""
"39,""40"",""496"",""52"""
"42,""50"",""244"",""84"""
"41,""50"",""337"",""45"""
"43,""50"",""200"",""42"""
"44,""50"",""85"",""26"""
"39,""40"",""497"",""51"""
"42,""50"",""245"",""81"""
"44,""50"",""86"",""27"""
"41,""50"",""338"",""48"""
"43,""50"",""201"",""41"""
"39,""40"",""498"",""51"""
"44,""50"",""87"",""30"""
"42,""50"",""246"",""85"""
"41,""50"",""339"",""49"""
"43,""50"",""202"",""40"""
"44,""50"",""88"",""27"""
"39,""40"",""499"",""50"""
"42,""50"",""247"",""84"""
"41,""50"",""340"",""50"""
"43,""50"",""203"",""39"""
"44,""50"",""89"",""28"""
"42,""50"",""248"",""88"""
"41,""50"",""341"",""49"""
"39,""40"",""500"",""47"""
"43,""50"",""204"",""36"""
"44,""50"",""90"",""31"""
"41,""50"",""342"",""49"""
"42,""50"",""249"",""90"""
"43,""50"",""205"",""35"""
"44,""50"",""91"",""35"""
"45,""50"",""0"",""10"""
"41,""50"",""343"",""51"""
"42,""50"",""250"",""89"""
"43,""50"",""206"",""32"""
"44,""50"",""92"",""37"""
"45,""50"",""1"",""10"""
"41,""50"",""344"",""55"""
"45,""50"",""2"",""10"""
"42,""50"",""251"",""97"""
"43,""50"",""207"",""34"""
"45,""50"",""3"",""11"""
"44,""50"",""93"",""41"""
"41,""50"",""345"",""54"""
"43,""50"",""208"",""33"""
"45,""50"",""4"",""12"""
"42,""50"",""252"",""91"""
"41,""50"",""346"",""56"""
"44,""50"",""94"",""44"""
"45,""50"",""5"",""12"""
"43,""50"",""209"",""36"""
"45,""50"",""6"",""12"""
"42,""50"",""253"",""92"""
"41,""50"",""347"",""56"""
"43,""50"",""210"",""34"""
"44,""50"",""95"",""44"""
"45,""50"",""7"",""12"""
"42,""50"",""254"",""94"""
"43,""50"",""211"",""36"""
"41,""50"",""348"",""63"""
"45,""50"",""8"",""12"""
"45,""50"",""9"",""12"""
"43,""50"",""212"",""36"""
"42,""50"",""255"",""90"""
"41,""50"",""349"",""61"""
"45,""50"",""10"",""12"""
"45,""50"",""11"",""12"""
"43,""50"",""213"",""35"""
"41,""50"",""350"",""62"""
"42,""50"",""256"",""93"""
"44,""50"",""96"",""45"""
"45,""50"",""12"",""12"""
"43,""50"",""214"",""35"""
"41,""50"",""351"",""64"""
"42,""50"",""257"",""94"""
"45,""50"",""13"",""13"""
"44,""50"",""97"",""50"""
"45,""50"",""14"",""13"""
"43,""50"",""215"",""33"""
"45,""50"",""15"",""14"""
"42,""50"",""258"",""92"""
"41,""50"",""352"",""65"""
"44,""50"",""98"",""55"""
"45,""50"",""16"",""15"""
"44,""50"",""99"",""57"""
"45,""50"",""17"",""15"""
"41,""50"",""353"",""66"""
"43,""50"",""216"",""34"""
"42,""50"",""259"",""89"""
"45,""50"",""18"",""15"""
"45,""50"",""19"",""17"""
"43,""50"",""217"",""33"""
"44,""50"",""100"",""60"""
"41,""50"",""354"",""69"""
"42,""50"",""260"",""85"""
"45,""50"",""20"",""18"""
"43,""50"",""218"",""33"""
"42,""50"",""261"",""85"""
"41,""50"",""355"",""70"""
"44,""50"",""101"",""62"""
"45,""50"",""21"",""9"""
"42,""50"",""262"",""83"""
"43,""50"",""219"",""36"""
"41,""50"",""356"",""72"""
"45,""50"",""22"",""10"""
"44,""50"",""102"",""64"""
"45,""50"",""23"",""10"""
"43,""50"",""220"",""36"""
"42,""50"",""263"",""80"""
"45,""50"",""24"",""11"""
"41,""50"",""357"",""75"""
"43,""50"",""221"",""37"""
"44,""50"",""103"",""68"""
"45,""50"",""25"",""11"""
"42,""50"",""264"",""79"""
"41,""50"",""358"",""72"""
"45,""50"",""26"",""11"""
"43,""50"",""222"",""36"""
"44,""50"",""104"",""68"""
"45,""50"",""27"",""11"""
"41,""50"",""359"",""68"""
"42,""50"",""265"",""80"""
"43,""50"",""223"",""40"""
"45,""50"",""28"",""12"""
"45,""50"",""29"",""12"""
"44,""50"",""105"",""71"""
"42,""50"",""266"",""78"""
"41,""50"",""360"",""67"""
"43,""50"",""224"",""41"""
"45,""50"",""30"",""12"""
"45,""50"",""31"",""13"""
"42,""50"",""267"",""78"""
"41,""50"",""361"",""70"""
"44,""50"",""106"",""73"""
"45,""50"",""32"",""13"""
"43,""50"",""225"",""44"""
"42,""50"",""268"",""78"""
"45,""50"",""33"",""15"""
"44,""50"",""107"",""72"""
"41,""50"",""362"",""77"""
"43,""50"",""226"",""45"""
"45,""50"",""34"",""14"""
"42,""50"",""269"",""74"""
"44,""50"",""108"",""74"""
"41,""50"",""363"",""82"""
"43,""50"",""227"",""46"""
"45,""50"",""35"",""13"""
"42,""50"",""270"",""77"""
"44,""50"",""109"",""74"""
"45,""50"",""36"",""12"""
"43,""50"",""228"",""48"""
"41,""50"",""364"",""79"""
"45,""50"",""37"",""13"""
"43,""50"",""229"",""45"""
"42,""50"",""271"",""76"""
"45,""50"",""38"",""13"""
"41,""50"",""365"",""83"""
"43,""50"",""230"",""46"""
"45,""50"",""39"",""12"""
"41,""50"",""366"",""87"""
"44,""50"",""110"",""74"""
"43,""50"",""231"",""45"""
"45,""50"",""40"",""11"""
"42,""50"",""272"",""70"""
"41,""50"",""367"",""93"""
"43,""50"",""232"",""42"""
"45,""50"",""41"",""11"""
"42,""50"",""273"",""69"""
"43,""50"",""233"",""45"""
"45,""50"",""42"",""9"""
"38,""40"",""24"",""17"""
"41,""50"",""368"",""92"""
"44,""50"",""111"",""75"""
"45,""50"",""43"",""10"""
"43,""50"",""234"",""45"""
"42,""50"",""274"",""66"""
"45,""50"",""44"",""8"""
"44,""50"",""112"",""73"""
"45,""50"",""45"",""8"""
"43,""50"",""235"",""47"""
"41,""50"",""369"",""87"""
"43,""50"",""236"",""49"""
"41,""50"",""370"",""89"""
"44,""50"",""113"",""70"""
"45,""50"",""46"",""7"""
"42,""50"",""275"",""68"""
"43,""50"",""237"",""47"""
"45,""50"",""47"",""7"""
"44,""50"",""114"",""69"""
"45,""50"",""48"",""6"""
"43,""50"",""238"",""45"""
"41,""50"",""371"",""86"""
"44,""50"",""115"",""70"""
"45,""50"",""49"",""7"""
"42,""50"",""276"",""69"""
"43,""50"",""239"",""46"""
"45,""50"",""50"",""7"""
"44,""50"",""116"",""71"""
"45,""50"",""51"",""7"""
"41,""50"",""372"",""90"""
"43,""50"",""240"",""44"""
"45,""50"",""52"",""10"""
"43,""50"",""241"",""45"""
"42,""50"",""277"",""68"""
"41,""50"",""373"",""92"""
"44,""50"",""117"",""76"""
"45,""50"",""53"",""10"""
"42,""50"",""278"",""66"""
"41,""50"",""374"",""90"""
"43,""50"",""242"",""45"""
"44,""50"",""118"",""70"""
"45,""50"",""54"",""9"""
"42,""50"",""279"",""68"""
"41,""50"",""375"",""88"""
"43,""50"",""243"",""44"""
"45,""50"",""55"",""11"""
"44,""50"",""119"",""70"""
"42,""50"",""280"",""66"""
"41,""50"",""376"",""81"""
"43,""50"",""244"",""46"""
"45,""50"",""56"",""11"""
"42,""50"",""281"",""64"""
"41,""50"",""377"",""76"""
"44,""50"",""120"",""70"""
"45,""50"",""57"",""11"""
"43,""50"",""245"",""46"""
"45,""50"",""58"",""10"""
"42,""50"",""282"",""56"""
"44,""50"",""121"",""71"""
"41,""50"",""378"",""80"""
"43,""50"",""246"",""48"""
"45,""50"",""59"",""11"""
"42,""50"",""283"",""56"""
"43,""50"",""247"",""49"""
"44,""50"",""122"",""75"""
"41,""50"",""379"",""82"""
"45,""50"",""60"",""11"""
"45,""50"",""61"",""13"""
"44,""50"",""123"",""72"""
"42,""50"",""284"",""57"""
"43,""50"",""248"",""47"""
"41,""50"",""380"",""83"""
"45,""50"",""62"",""13"""
"43,""50"",""249"",""51"""
"42,""50"",""285"",""56"""
"44,""50"",""124"",""71"""
"41,""50"",""381"",""83"""
"45,""50"",""63"",""13"""
"43,""50"",""250"",""53"""
"42,""50"",""286"",""52"""
"41,""50"",""382"",""84"""
"44,""50"",""125"",""72"""
"45,""50"",""64"",""13"""
"43,""50"",""251"",""52"""
"42,""50"",""287"",""53"""
"41,""50"",""383"",""80"""
"45,""50"",""65"",""13"""
"42,""50"",""288"",""54"""
"44,""50"",""126"",""69"""
"43,""50"",""252"",""56"""
"45,""50"",""66"",""15"""
"41,""50"",""384"",""71"""
"42,""50"",""289"",""52"""
"43,""50"",""253"",""56"""
"44,""50"",""127"",""69"""
"45,""50"",""67"",""16"""
"45,""50"",""68"",""17"""
"42,""50"",""290"",""50"""
"43,""50"",""254"",""52"""
"41,""50"",""385"",""67"""
"45,""50"",""69"",""19"""
"44,""50"",""128"",""69"""
"43,""50"",""255"",""56"""
"45,""50"",""70"",""18"""
"41,""50"",""386"",""66"""
"44,""50"",""129"",""73"""
"42,""50"",""291"",""49"""
"45,""50"",""71"",""20"""
"43,""50"",""256"",""56"""
"42,""50"",""292"",""49"""
"44,""50"",""130"",""72"""
"45,""50"",""72"",""20"""
"41,""50"",""387"",""62"""
"43,""50"",""257"",""57"""
"42,""50"",""293"",""48"""
"38,""40"",""25"",""16"""
"44,""50"",""131"",""77"""
"45,""50"",""73"",""18"""
"43,""50"",""258"",""60"""
"41,""50"",""388"",""58"""
"42,""50"",""294"",""48"""
"43,""50"",""259"",""64"""
"42,""50"",""295"",""48"""
"41,""50"",""389"",""57"""
"45,""50"",""74"",""18"""
"43,""50"",""260"",""70"""
"42,""50"",""296"",""46"""
"41,""50"",""390"",""58"""
"45,""50"",""75"",""17"""
"43,""50"",""261"",""77"""
"45,""50"",""76"",""19"""
"41,""50"",""391"",""54"""
"42,""50"",""297"",""43"""
"43,""50"",""262"",""79"""
"45,""50"",""77"",""19"""
"42,""50"",""298"",""44"""
"44,""50"",""132"",""78"""
"41,""50"",""392"",""57"""
"45,""50"",""78"",""21"""
"43,""50"",""263"",""82"""
"44,""50"",""133"",""78"""
"42,""50"",""299"",""41"""
"41,""50"",""393"",""52"""
"45,""50"",""79"",""22"""
"42,""50"",""300"",""38"""
"44,""50"",""134"",""80"""
"41,""50"",""394"",""49"""
"45,""50"",""80"",""21"""
"42,""50"",""301"",""40"""
"43,""50"",""264"",""77"""
"41,""50"",""395"",""47"""
"44,""50"",""135"",""81"""
"45,""50"",""81"",""23"""
"42,""50"",""302"",""42"""
"41,""50"",""396"",""48"""
"45,""50"",""82"",""21"""
"44,""50"",""136"",""80"""
"41,""50"",""397"",""52"""
"42,""50"",""303"",""41"""
"45,""50"",""83"",""23"""
"44,""50"",""137"",""80"""
"42,""50"",""304"",""41"""
"41,""50"",""398"",""53"""
"45,""50"",""84"",""26"""
"44,""50"",""138"",""76"""
"42,""50"",""305"",""40"""
"41,""50"",""399"",""50"""
"45,""50"",""85"",""27"""
"43,""50"",""265"",""78"""
"42,""50"",""306"",""41"""
"44,""50"",""139"",""71"""
"41,""50"",""400"",""46"""
"45,""50"",""86"",""28"""
"43,""50"",""266"",""78"""
"42,""50"",""307"",""39"""
"41,""50"",""401"",""45"""
"44,""50"",""140"",""69"""
"45,""50"",""87"",""26"""
"43,""50"",""267"",""76"""
"42,""50"",""308"",""39"""
"43,""50"",""268"",""81"""
"45,""50"",""88"",""28"""
"41,""50"",""402"",""43"""
"44,""50"",""141"",""70"""
"42,""50"",""309"",""38"""
"43,""50"",""269"",""79"""
"45,""50"",""89"",""28"""
"41,""50"",""403"",""40"""
"42,""50"",""310"",""39"""
"44,""50"",""142"",""68"""
"43,""50"",""270"",""80"""
"45,""50"",""90"",""30"""
"41,""50"",""404"",""38"""
"42,""50"",""311"",""38"""
"45,""50"",""91"",""30"""
"43,""50"",""271"",""84"""
"44,""50"",""143"",""62"""
"41,""50"",""405"",""36"""
"42,""50"",""312"",""40"""
"43,""50"",""272"",""83"""
"45,""50"",""92"",""32"""
"41,""50"",""406"",""40"""
"44,""50"",""144"",""62"""
"43,""50"",""273"",""85"""
"45,""50"",""93"",""31"""
"42,""50"",""313"",""38"""
"43,""50"",""274"",""88"""
"41,""50"",""407"",""37"""
"45,""50"",""94"",""33"""
"44,""50"",""145"",""61"""
"43,""50"",""275"",""90"""
"42,""50"",""314"",""38"""
"41,""50"",""408"",""35"""
"45,""50"",""95"",""38"""
"44,""50"",""146"",""63"""
"42,""50"",""315"",""37"""
"43,""50"",""276"",""85"""
"41,""50"",""409"",""36"""
"45,""50"",""96"",""37"""
"44,""50"",""147"",""63"""
"43,""50"",""277"",""88"""
"42,""50"",""316"",""35"""
"41,""50"",""410"",""36"""
"45,""50"",""97"",""37"""
"44,""50"",""148"",""63"""
"43,""50"",""278"",""86"""
"42,""50"",""317"",""35"""
"45,""50"",""98"",""38"""
"41,""50"",""411"",""37"""
"45,""50"",""99"",""37"""
"43,""50"",""279"",""90"""
"44,""50"",""149"",""61"""
"42,""50"",""318"",""36"""
"45,""50"",""100"",""38"""
"41,""50"",""412"",""39"""
"42,""50"",""319"",""35"""
"43,""50"",""280"",""84"""
"44,""50"",""150"",""59"""
"45,""50"",""101"",""39"""
"41,""50"",""413"",""36"""
"42,""50"",""320"",""34"""
"43,""50"",""281"",""79"""
"41,""50"",""414"",""37"""
"45,""50"",""102"",""41"""
"42,""50"",""321"",""32"""
"44,""50"",""151"",""59"""
"43,""50"",""282"",""70"""
"41,""50"",""415"",""36"""
"45,""50"",""103"",""42"""
"42,""50"",""322"",""34"""
"44,""50"",""152"",""54"""
"43,""50"",""283"",""70"""
"41,""50"",""416"",""35"""
"42,""50"",""323"",""34"""
"43,""50"",""284"",""72"""
"45,""50"",""104"",""44"""
"44,""50"",""153"",""51"""
"41,""50"",""417"",""35"""
"42,""50"",""324"",""34"""
"45,""50"",""105"",""45"""
"43,""50"",""285"",""72"""
"43,""50"",""286"",""72"""
"41,""50"",""418"",""32"""
"42,""50"",""325"",""33"""
"38,""40"",""26"",""16"""
"45,""50"",""106"",""49"""
"44,""50"",""154"",""51"""
"43,""50"",""287"",""69"""
"42,""50"",""326"",""32"""
"41,""50"",""419"",""34"""
"45,""50"",""107"",""52"""
"43,""50"",""288"",""66"""
"42,""50"",""327"",""34"""
"44,""50"",""155"",""51"""
"43,""50"",""289"",""68"""
"45,""50"",""108"",""58"""
"44,""50"",""156"",""53"""
"41,""50"",""420"",""38"""
"43,""50"",""290"",""63"""
"44,""50"",""157"",""51"""
"42,""50"",""328"",""33"""
"45,""50"",""109"",""58"""
"43,""50"",""291"",""63"""
"41,""50"",""421"",""37"""
"44,""50"",""158"",""50"""
"44,""50"",""159"",""54"""
"42,""50"",""329"",""32"""
"45,""50"",""110"",""60"""
"43,""50"",""292"",""61"""
"44,""50"",""160"",""56"""
"42,""50"",""330"",""33"""
"43,""50"",""293"",""62"""
"41,""50"",""422"",""34"""
"45,""50"",""111"",""63"""
"43,""50"",""294"",""59"""
"44,""50"",""161"",""54"""
"42,""50"",""331"",""32"""
"41,""50"",""423"",""36"""
"45,""50"",""112"",""65"""
"43,""50"",""295"",""56"""
"42,""50"",""332"",""27"""
"45,""50"",""113"",""70"""
"44,""50"",""162"",""53"""
"41,""50"",""424"",""38"""
"43,""50"",""296"",""60"""
"45,""50"",""114"",""69"""
"42,""50"",""333"",""29"""
"44,""50"",""163"",""53"""
"41,""50"",""425"",""39"""
"43,""50"",""297"",""62"""
"45,""50"",""115"",""70"""
"42,""50"",""334"",""28"""
"44,""50"",""164"",""51"""
"41,""50"",""426"",""39"""
"43,""50"",""298"",""68"""
"42,""50"",""335"",""28"""
"45,""50"",""116"",""71"""
"44,""50"",""165"",""52"""
"43,""50"",""299"",""59"""
"41,""50"",""427"",""37"""
"42,""50"",""336"",""27"""
"45,""50"",""117"",""75"""
"44,""50"",""166"",""52"""
"43,""50"",""300"",""57"""
"42,""50"",""337"",""28"""
"41,""50"",""428"",""38"""
"45,""50"",""118"",""79"""
"44,""50"",""167"",""46"""
"43,""50"",""301"",""57"""
"42,""50"",""338"",""25"""
"41,""50"",""429"",""42"""
"45,""50"",""119"",""85"""
"44,""50"",""168"",""48"""
"43,""50"",""302"",""57"""
"42,""50"",""339"",""25"""
"41,""50"",""430"",""41"""
"44,""50"",""169"",""45"""
"45,""50"",""120"",""87"""
"43,""50"",""303"",""55"""
"41,""50"",""431"",""39"""
"43,""50"",""304"",""56"""
"42,""50"",""340"",""28"""
"45,""50"",""121"",""88"""
"44,""50"",""170"",""46"""
"41,""50"",""432"",""40"""
"43,""50"",""305"",""54"""
"42,""50"",""341"",""30"""
"45,""50"",""122"",""95"""
"44,""50"",""171"",""43"""
"41,""50"",""433"",""39"""
"43,""50"",""306"",""49"""
"44,""50"",""172"",""43"""
"45,""50"",""123"",""95"""
"42,""50"",""342"",""28"""
"43,""50"",""307"",""49"""
"41,""50"",""434"",""38"""
"44,""50"",""173"",""43"""
"45,""50"",""124"",""98"""
"42,""50"",""343"",""27"""
"43,""50"",""308"",""53"""
"41,""50"",""435"",""36"""
"43,""50"",""309"",""51"""
"44,""50"",""174"",""43"""
"42,""50"",""344"",""25"""
"45,""50"",""125"",""98"""
"41,""50"",""436"",""37"""
"43,""50"",""310"",""53"""
"44,""50"",""175"",""41"""
"42,""50"",""345"",""25"""
"41,""50"",""437"",""35"""
"45,""50"",""126"",""95"""
"43,""50"",""311"",""52"""
"44,""50"",""176"",""38"""
"42,""50"",""346"",""26"""
"41,""50"",""438"",""34"""
"44,""50"",""177"",""37"""
"43,""50"",""312"",""47"""
"45,""50"",""127"",""96"""
"42,""50"",""347"",""28"""
"41,""50"",""439"",""34"""
"43,""50"",""313"",""46"""
